,number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_max_iter,params_penalty,params_tol,state
81,81,0.6564885496183207,2025-04-25 15:32:49.885733,2025-04-25 15:32:49.991065,0 days 00:00:00.105332,0.017352905897272043,,200,l1,0.0039133078421681655,COMPLETE
82,82,0.6590038314176245,2025-04-25 15:32:49.991440,2025-04-25 15:32:50.095468,0 days 00:00:00.104028,0.012165070974864458,,200,l1,0.006560718674255258,COMPLETE
83,83,0.5714285714285715,2025-04-25 15:32:50.095846,2025-04-25 15:32:50.190535,0 days 00:00:00.094689,0.03245664446305591,,300,l1,0.008257818545201885,COMPLETE
84,84,0.6086956521739131,2025-04-25 15:32:50.190907,2025-04-25 15:32:50.311502,0 days 00:00:00.120595,0.007251148367647941,,100,l1,0.00275609077138467,COMPLETE
85,85,0.6590038314176245,2025-04-25 15:32:50.311846,2025-04-25 15:32:50.418940,0 days 00:00:00.107094,0.01934277777620528,,200,l1,0.003651182890746963,COMPLETE
86,86,0.6198347107438017,2025-04-25 15:32:50.419284,2025-04-25 15:32:50.538524,0 days 00:00:00.119240,0.0034574428568405623,,100,l1,0.004606155257771342,COMPLETE
87,87,0.6042296072507553,2025-04-25 15:32:50.538865,2025-04-25 15:32:50.646589,0 days 00:00:00.107724,0.06875367279361591,,100,l1,0.0023309299172198797,COMPLETE
88,88,0.3109987357774968,2025-04-25 15:32:50.646931,2025-04-25 15:32:50.748046,0 days 00:00:00.101115,0.01122147817090946,balanced,300,l1,0.0063160252376452,COMPLETE
89,89,0.679245283018868,2025-04-25 15:32:50.748398,2025-04-25 15:32:50.862873,0 days 00:00:00.114475,0.025552819397624604,,200,l1,0.003100476964659751,COMPLETE
90,90,0.5722379603399433,2025-04-25 15:32:50.863274,2025-04-25 15:32:50.962903,0 days 00:00:00.099629,0.11004862627032574,,100,l1,0.003201389528970035,COMPLETE
91,91,0.5759493670886077,2025-04-25 15:32:50.963274,2025-04-25 15:32:51.110738,0 days 00:00:00.147464,0.028445242870762503,,200,l1,0.0002565664837625795,COMPLETE
92,92,0.6590038314176245,2025-04-25 15:32:51.111146,2025-04-25 15:32:51.224292,0 days 00:00:00.113146,0.015548109778263344,,200,l1,0.004067500852012664,COMPLETE
93,93,0.586750788643533,2025-04-25 15:32:51.224897,2025-04-25 15:32:51.325019,0 days 00:00:00.100122,0.04199447248890429,,200,l1,0.005237705249501429,COMPLETE
94,94,0.6716981132075471,2025-04-25 15:32:51.325399,2025-04-25 15:32:51.450078,0 days 00:00:00.124679,0.022021199473737124,,100,l1,0.0025845610167948545,COMPLETE
95,95,0.4724919093851132,2025-04-25 15:32:51.450456,2025-04-25 15:32:51.671947,0 days 00:00:00.221491,0.022970139242381112,,100,l2,0.0020013951124591696,COMPLETE
96,96,0.6513409961685824,2025-04-25 15:32:51.672308,2025-04-25 15:32:51.793086,0 days 00:00:00.120778,0.009524380147706802,,100,l1,0.0025818533013913228,COMPLETE
97,97,0.5722379603399433,2025-04-25 15:32:51.793432,2025-04-25 15:32:51.915723,0 days 00:00:00.122291,0.056597028298851035,,100,l1,0.00014547364548416283,COMPLETE
98,98,0.5813953488372093,2025-04-25 15:32:51.916093,2025-04-25 15:32:52.036601,0 days 00:00:00.120508,19.684012352935795,,400,l1,0.0004989683975571088,COMPLETE
99,99,0.6000000000000001,2025-04-25 15:32:52.036988,2025-04-25 15:32:52.157543,0 days 00:00:00.120555,0.006129083535003102,,100,l1,0.0033536647614883924,COMPLETE
